time	task_A	task_B	task_C
864148	3889	3738	3595
864249	3890	3738	3595
864350	3890	3739	3596
864451	3891	3739	3596
864552	3891	3740	3597
864653	3892	3740	3597
864754	3892	3741	3598
864855	3893	3741	3598
864956	3893	3742	3599
865057	3894	3742	3599
865158	3894	3743	3600
865259	3894	3743	3600
865360	3894	3743	3600
865461	3895	3743	3600
865562	3895	3744	3601
865663	3896	3744	3601
865764	3896	3745	3602
865865	3897	3745	3602
865966	3897	3746	3603
866067	3898	3747	3603
866168	3898	3747	3604
866269	3899	3748	3604
866370	3899	3748	3605
866471	3900	3749	3605
866572	3900	3749	3606
866673	3901	3750	3606
866774	3901	3750	3607
866875	3902	3751	3607
866976	3902	3751	3608
867077	3903	3751	3608
867178	3903	3751	3608
867279	3904	3752	3608
867380	3904	3752	3609
867481	3905	3753	3609
867582	3905	3753	3610
867683	3906	3754	3610
867784	3906	3754	3611
867885	3907	3755	3611
867986	3907	3755	3612
868087	3908	3756	3612
868188	3908	3756	3613
868289	3909	3756	3613
868390	3909	3757	3614
868491	3909	3757	3614
868592	3909	3757	3614
868693	3910	3758	3614
868794	3910	3758	3615
868895	3911	3759	3615
868996	3911	3759	3616
869097	3912	3760	3616
869198	3912	3760	3617
869299	3913	3761	3617
869400	3913	3761	3618
869501	3914	3762	3618
869602	3914	3762	3619
869703	3914	3762	3619
869804	3914	3762	3619
869905	3915	3763	3619
870006	3915	3763	3620
870107	3915	3763	3620
870208	3915	3763	3620
870309	3916	3764	3620
870410	3916	3764	3621
870511	3917	3765	3621
870612	3917	3765	3622
870713	3918	3766	3622
870814	3918	3766	3623
870915	3919	3767	3623
871016	3919	3767	3624
871117	3920	3768	3624
871218	3920	3768	3625
871319	3921	3768	3625
871420	3921	3768	3625
871521	3922	3769	3626
871622	3922	3769	3626
871723	3923	3770	3627
871824	3923	3770	3627
871925	3924	3771	3628
872026	3924	3771	3628
872127	3925	3772	3629
872228	3925	3772	3629
872329	3926	3773	3630
872430	3926	3773	3630
872531	3927	3774	3631
872632	3927	3774	3631
872733	3928	3775	3632
872834	3928	3775	3632
872935	3929	3776	3633
873036	3929	3776	3633
873137	3930	3776	3633
873238	3930	3776	3633
873339	3931	3777	3634
873440	3931	3777	3634
873541	3932	3778	3635
873642	3932	3778	3635
873743	3933	3779	3636
873844	3933	3779	3636
873945	3934	3780	3637
874046	3934	3780	3637
874147	3935	3781	3638
874248	3935	3781	3638
874349	3936	3781	3638
874450	3936	3781	3638
874551	3937	3782	3639
874652	3937	3782	3639
874753	3938	3783	3640
874854	3938	3783	3640
874955	3939	3784	3641
875056	3939	3784	3641
875157	3940	3785	3642
875258	3940	3785	3642
875359	3941	3786	3643
875460	3941	3786	3643
875561	3942	3787	3644
875662	3942	3787	3644
875763	3943	3788	3644
875864	3943	3788	3644
875965	3944	3789	3645
876066	3944	3789	3645
876167	3944	3789	3645
876268	3944	3789	3645
876369	3945	3790	3646
876470	3945	3790	3646
876571	3946	3791	3647
876672	3946	3791	3647
876773	3947	3792	3648
876874	3947	3792	3648
876975	3948	3793	3649
877076	3948	3793	3649
877177	3949	3794	3650
877278	3949	3794	3650
877379	3950	3795	3650
877480	3950	3795	3650
877581	3951	3796	3651
877682	3951	3796	3651
877783	3952	3797	3652
877884	3952	3797	3652
877985	3953	3798	3653
878086	3953	3798	3653
878187	3954	3799	3654
878288	3954	3799	3654
878389	3955	3800	3655
878490	3955	3800	3655
878591	3956	3801	3656
878692	3956	3801	3656
878793	3957	3802	3657
878895	3957	3802	3657
878996	3957	3802	3657
879097	3957	3802	3657
879198	3958	3803	3658
879299	3958	3803	3658
879400	3959	3804	3659
879501	3959	3804	3659
879602	3960	3805	3660
879703	3960	3805	3660
879804	3961	3806	3661
879905	3961	3806	3661
880006	3962	3807	3662
880107	3962	3807	3662
880208	3963	3808	3663
880309	3963	3808	3663
880410	3964	3809	3664
880511	3964	3809	3664
880612	3965	3810	3664
880713	3965	3810	3664
880814	3966	3811	3665
880915	3967	3811	3665
881016	3967	3812	3666
881117	3968	3812	3666
881218	3968	3813	3667
881319	3969	3813	3667
881420	3969	3814	3668
881521	3970	3814	3668
881622	3970	3815	3669
881723	3971	3815	3669
881824	3971	3816	3670
881925	3971	3816	3670
882026	3971	3816	3670
882127	3972	3816	3670
882228	3972	3817	3671
882329	3973	3817	3671
882430	3973	3818	3672
882531	3974	3818	3672
882632	3974	3819	3673
882733	3975	3819	3673
882834	3975	3820	3674
882935	3976	3820	3674
883036	3976	3821	3675
883137	3977	3821	3675
883238	3977	3822	3676
883339	3977	3822	3676
883440	3977	3822	3676
883541	3978	3822	3676
883642	3978	3823	3677
883743	3979	3823	3677
883844	3979	3824	3678
883945	3980	3824	3678
884046	3980	3825	3679
884147	3981	3825	3679
884248	3981	3826	3680
884349	3982	3826	3680
884450	3982	3827	3681
884551	3983	3827	3681
884652	3983	3828	3682
884753	3984	3828	3682
884854	3984	3829	3683
884955	3984	3829	3683
885056	3984	3829	3683
885157	3985	3829	3683
885258	3985	3830	3684
885359	3986	3830	3684
885460	3986	3831	3685
885561	3987	3831	3685
885662	3987	3832	3686
885763	3988	3832	3686
885864	3988	3833	3687
885965	3989	3833	3687
886066	3989	3834	3688
886167	3990	3834	3688
886268	3990	3835	3689
886369	3991	3836	3689
886470	3991	3836	3690
886571	3992	3836	3690
886672	3992	3836	3690
886773	3993	3837	3690
886874	3993	3837	3691
886975	3994	3838	3691
887076	3994	3838	3692
887177	3995	3839	3692
887278	3995	3839	3693
887379	3996	3840	3693
887480	3996	3840	3694
887581	3997	3841	3694
887682	3997	3841	3695
887783	3997	3841	3695
887884	3997	3841	3695
887985	3998	3842	3695
888086	3998	3842	3696
888187	3999	3843	3696
888288	3999	3843	3697
888389	4000	3844	3697
888490	4000	3844	3698
888591	4001	3845	3698
888692	4001	3845	3699
888793	4002	3846	3699
888894	4002	3846	3700
888995	4003	3847	3700
889096	4003	3847	3701
889197	4004	3848	3701
889298	4004	3848	3702
889399	4005	3848	3702
889500	4005	3848	3702
889601	4006	3849	3702
889702	4006	3849	3703
889803	4007	3850	3703
889904	4007	3850	3704
890005	4008	3851	3704
890106	4008	3851	3705
890207	4009	3852	3705
890308	4009	3852	3706
890409	4010	3853	3706
890510	4010	3853	3707
890611	4011	3854	3707
890712	4011	3854	3708
890813	4012	3855	3708
890914	4012	3855	3708
891015	4013	3856	3708
891116	4013	3856	3709
891217	4014	3857	3709
891318	4014	3857	3710
891419	4015	3858	3710
891520	4015	3858	3711
891621	4016	3859	3712
891722	4016	3859	3712
891823	4017	3860	3713
891924	4017	3860	3713
892025	4018	3861	3714
892126	4018	3861	3714
892227	4019	3862	3714
892328	4019	3862	3715
892429	4019	3862	3715
892530	4019	3862	3715
892631	4020	3863	3716
892732	4020	3863	3716
892833	4021	3864	3717
892934	4021	3864	3717
893035	4022	3865	3718
893136	4022	3865	3718
893237	4023	3866	3719
893338	4023	3866	3719
893439	4024	3867	3720
893540	4024	3867	3720
893641	4025	3868	3721
893742	4025	3868	3721
893843	4026	3869	3722
893944	4026	3869	3722
894045	4027	3870	3723
894146	4027	3870	3723
894247	4028	3871	3724
894348	4028	3871	3724
894449	4029	3872	3725
894550	4029	3872	3725
894651	4030	3873	3726
894752	4030	3873	3726
894853	4031	3874	3727
894954	4031	3874	3727
895055	4032	3875	3728
895156	4032	3875	3728
895257	4033	3876	3729
895358	4033	3876	3729
895459	4034	3877	3730
895560	4034	3877	3730
895661	4035	3878	3731
895762	4035	3878	3731
895863	4036	3879	3732
895964	4036	3879	3732
896065	4037	3880	3733
896166	4037	3880	3733
896267	4038	3881	3734
896368	4038	3881	3734
896469	4039	3882	3735
896570	4039	3882	3735
896671	4040	3883	3736
896772	4040	3883	3736
896873	4041	3884	3737
896974	4041	3884	3737
897075	4042	3885	3738
897176	4042	3885	3738
897277	4043	3886	3739
897378	4043	3886	3739
897479	4044	3887	3740
897580	4044	3887	3740
897681	4045	3888	3741
897782	4045	3888	3741
897883	4046	3889	3742
897984	4046	3889	3742
898085	4047	3890	3743
898186	4047	3890	3743
898287	4048	3890	3743
898388	4048	3890	3743
898489	4049	3891	3744
898590	4049	3891	3744
898691	4049	3891	3744
898792	4049	3891	3744
898893	4050	3892	3745
898994	4050	3892	3745
899095	4051	3893	3746
899196	4051	3893	3746
899297	4052	3894	3747
899398	4052	3894	3747
899499	4053	3895	3748
899600	4053	3895	3748
899701	4054	3896	3749
899802	4054	3896	3749
899903	4055	3897	3749
900004	4055	3897	3749
900105	4056	3898	3750
900206	4056	3898	3750
900307	4057	3899	3751
900408	4057	3899	3751
900509	4058	3900	3752
900610	4058	3900	3752
900711	4059	3901	3753
900812	4059	3901	3753
900913	4060	3902	3754
901014	4060	3902	3754
901115	4061	3903	3755
901216	4062	3903	3755
901317	4062	3904	3756
901435	4062	3904	3756
901536	4062	3904	3756
901637	4063	3904	3756
901738	4063	3905	3757
901839	4064	3905	3757
901940	4064	3906	3758
902041	4065	3906	3758
902142	4065	3907	3759
902243	4066	3907	3759
902344	4066	3908	3760
902445	4067	3908	3760
902546	4067	3909	3761
902647	4068	3909	3761
902748	4068	3910	3762
902849	4069	3910	3762
902950	4069	3911	3763
903051	4070	3911	3763
903152	4070	3912	3763
903253	4071	3913	3763
903354	4071	3913	3764
903455	4072	3914	3764
903556	4072	3914	3765
903657	4073	3915	3765
903758	4073	3915	3766
903859	4074	3916	3766
903960	4074	3916	3767
904061	4075	3917	3767
904162	4075	3917	3768
904263	4075	3917	3768
904364	4075	3917	3768
904465	4076	3918	3768
904566	4076	3918	3769
904667	4076	3918	3769
904768	4076	3918	3769
904869	4077	3919	3769
904970	4077	3919	3770
905071	4078	3920	3770
905172	4078	3920	3771
905273	4079	3921	3771
905374	4079	3921	3772
905475	4080	3922	3772
905576	4080	3922	3773
905677	4081	3923	3773
905778	4081	3923	3774
905879	4082	3924	3774
905980	4082	3924	3775
906081	4082	3924	3775
906182	4082	3924	3775
906283	4083	3925	3775
906384	4083	3925	3776
906485	4084	3926	3776
906586	4084	3926	3777
906687	4085	3927	3777
906788	4085	3927	3778
906889	4086	3928	3778
906990	4086	3928	3779
907091	4087	3929	3779
907192	4087	3929	3780
907293	4088	3929	3780
907394	4088	3929	3780
907495	4089	3930	3780
907596	4089	3930	3781
907697	4090	3931	3781
907798	4090	3931	3782
907899	4091	3932	3782
908000	4091	3932	3783
908101	4092	3933	3783
908202	4092	3933	3784
908303	4093	3934	3784
908404	4093	3934	3785
908505	4094	3935	3786
908606	4094	3935	3786
908707	4095	3935	3786
908808	4095	3935	3786
908909	4096	3936	3787
909010	4096	3936	3787
909111	4096	3936	3787
909212	4096	3936	3787
909313	4097	3937	3788
909414	4097	3937	3788
909515	4098	3938	3789
909616	4098	3938	3789
909717	4099	3939	3790
909818	4099	3939	3790
909919	4100	3940	3791
910020	4100	3940	3791
910121	4101	3941	3792
910222	4101	3941	3792
910323	4102	3942	3793
910424	4102	3942	3793
910525	4103	3943	3794
910626	4103	3943	3794
910727	4104	3944	3795
910828	4104	3944	3795
910929	4105	3945	3796
911030	4105	3945	3796
911131	4106	3946	3797
911232	4106	3946	3797
911333	4107	3947	3798
911434	4107	3947	3798
911535	4108	3948	3799
911636	4108	3948	3799
911737	4109	3949	3800
911838	4109	3949	3800
911939	4110	3949	3800
912040	4110	3949	3800
912141	4111	3950	3801
912242	4111	3950	3801
912343	4112	3951	3802
912444	4112	3951	3802
912545	4113	3952	3803
912646	4113	3952	3803
912747	4114	3953	3804
912848	4114	3953	3804
912949	4115	3954	3805
913050	4115	3954	3805
913151	4116	3955	3806
913252	4116	3955	3806
913353	4117	3955	3806
913454	4117	3955	3806
913555	4118	3956	3807
913656	4118	3956	3807
913757	4119	3957	3808
913858	4119	3957	3808
913959	4120	3958	3809
914060	4120	3958	3809
914161	4121	3959	3810
914262	4121	3959	3810
914363	4122	3960	3811
914464	4122	3960	3811
914565	4123	3961	3812
914666	4123	3961	3812
914767	4123	3961	3812
914868	4123	3961	3812
914969	4124	3962	3813
915070	4124	3962	3813
915171	4124	3962	3813
915272	4124	3962	3813
915373	4125	3963	3814
915474	4125	3963	3814
915575	4126	3964	3815
915676	4126	3964	3815
915777	4127	3965	3816
915878	4127	3965	3816
915979	4128	3966	3817
916080	4128	3966	3817
916181	4129	3967	3818
916282	4129	3967	3818
916383	4130	3968	3819
916484	4130	3968	3819
916585	4131	3969	3820
916686	4131	3969	3820
916787	4132	3970	3821
916888	4132	3970	3821
916989	4133	3971	3822
917090	4133	3971	3822
917191	4134	3972	3823
917292	4134	3972	3823
917393	4135	3973	3824
917494	4135	3973	3824
917595	4136	3974	3825
917696	4136	3974	3825
917797	4137	3975	3825
917898	4137	3975	3825
917999	4138	3976	3826
918100	4138	3976	3826
918201	4139	3977	3827
918302	4140	3977	3827
918403	4140	3978	3828
918504	4141	3978	3828
918605	4141	3979	3829
918706	4142	3979	3829
918807	4142	3980	3830
918908	4143	3980	3830
919009	4143	3981	3831
919110	4144	3981	3831
919211	4144	3982	3832
919312	4145	3982	3832
919413	4145	3983	3832
919514	4146	3983	3832
919615	4146	3984	3833
919716	4147	3984	3833
919817	4147	3985	3834
919918	4148	3985	3834
920019	4148	3986	3835
920120	4149	3986	3835
920221	4149	3987	3836
920322	4150	3987	3836
920423	4150	3988	3837
920524	4151	3988	3837
920625	4151	3989	3838
920726	4152	3989	3838
920827	4152	3990	3839
920928	4152	3990	3839
921029	4152	3990	3839
921130	4153	3990	3839
921231	4153	3991	3840
921332	4154	3991	3840
921433	4154	3992	3841
921534	4155	3992	3841
921635	4155	3993	3842
921736	4156	3993	3842
921837	4156	3994	3843
921938	4157	3994	3843
922039	4157	3995	3844
922140	4158	3995	3844
922241	4158	3996	3845
922342	4158	3996	3845
922443	4158	3996	3845
922544	4159	3996	3845
922645	4159	3997	3846
922746	4160	3997	3846
922847	4160	3998	3847
922948	4161	3998	3847
923049	4161	3999	3848
923150	4162	3999	3848
923251	4162	4000	3849
923352	4163	4001	3849
923453	4163	4001	3850
923554	4164	4002	3850
923655	4164	4002	3851
923756	4165	4003	3851
923857	4165	4003	3851
923958	4166	4003	3851
924059	4166	4004	3852
924160	4166	4004	3852
924261	4166	4004	3852
924362	4167	4005	3852
924463	4167	4005	3853
924564	4168	4006	3853
924665	4168	4006	3854
924766	4169	4007	3854
924867	4169	4007	3855
924968	4170	4008	3855
925069	4170	4008	3856
925170	4171	4009	3856
925271	4171	4009	3857
925372	4172	4010	3857
925473	4172	4010	3858
925574	4172	4010	3858
925675	4172	4010	3858
925776	4173	4011	3858
925877	4173	4011	3859
925978	4174	4012	3859
926079	4174	4012	3860
926180	4175	4013	3860
926281	4175	4013	3861
926382	4176	4014	3861
926483	4176	4014	3862
926584	4177	4015	3862
926685	4177	4015	3863
926786	4178	4016	3863
926887	4178	4016	3864
926988	4179	4017	3864
927089	4179	4017	3864
927190	4180	4018	3864
927291	4180	4018	3865
927392	4181	4019	3865
927493	4181	4019	3866
927594	4182	4020	3866
927695	4182	4020	3867
927796	4183	4021	3867
927897	4183	4021	3868
927998	4184	4022	3868
928099	4184	4022	3869
928200	4185	4023	3869
928301	4185	4023	3870
928402	4185	4023	3870
928503	4185	4023	3870
928604	4186	4024	3870
928705	4186	4024	3871
928806	4187	4025	3872
928907	4187	4025	3872
929008	4188	4026	3873
929109	4188	4026	3873
929210	4189	4027	3874
929311	4189	4027	3874
929412	4190	4028	3875
929513	4190	4028	3875
929614	4191	4029	3876
929715	4191	4029	3876
929816	4192	4030	3877
929917	4192	4030	3877
930018	4193	4031	3878
930119	4193	4031	3878
930220	4193	4031	3878
930321	4193	4031	3878
930422	4194	4032	3879
930523	4194	4032	3879
930624	4195	4033	3880
930725	4195	4033	3880
930826	4196	4034	3881
930927	4196	4034	3881
931028	4197	4035	3882
931129	4197	4035	3882
931230	4198	4036	3883
931331	4198	4036	3883
931432	4199	4037	3884
931533	4199	4037	3884
931634	4200	4037	3884
931735	4200	4037	3884
931836	4201	4038	3885
931937	4201	4038	3885
932038	4202	4039	3886
932139	4202	4039	3886
932240	4203	4040	3887
932341	4203	4040	3887
932442	4204	4041	3888
932543	4204	4041	3888
932644	4205	4042	3889
932745	4205	4042	3889
932846	4206	4043	3890
932947	4206	4043	3890
933048	4206	4043	3890
933149	4206	4043	3890
933250	4207	4044	3891
933351	4207	4044	3891
933452	4208	4045	3892
933553	4208	4045	3892
933654	4209	4046	3893
933755	4209	4046	3893
933856	4210	4047	3894
933957	4210	4047	3894
934058	4211	4048	3895
934159	4211	4048	3895
934260	4212	4049	3896
934361	4212	4049	3896
934462	4212	4049	3896
934563	4212	4049	3896
934664	4213	4050	3897
934765	4213	4050	3897
934866	4214	4051	3898
934967	4214	4051	3898
935068	4215	4052	3899
935169	4215	4052	3899
935270	4216	4053	3900
935371	4216	4053	3900
935472	4217	4054	3901
935573	4217	4054	3901
935674	4218	4055	3902
935775	4218	4055	3902
935876	4219	4055	3902
935977	4219	4055	3902
936078	4220	4056	3903
936179	4220	4056	3903
936280	4220	4056	3903
936381	4220	4056	3903
936482	4221	4057	3904
936583	4221	4057	3904
936684	4222	4058	3905
936785	4222	4058	3905
936886	4223	4059	3906
936987	4223	4059	3906
937088	4224	4060	3907
937189	4224	4060	3907
937290	4225	4061	3908
937391	4225	4061	3908
937492	4225	4061	3908
937593	4225	4061	3908
937694	4226	4062	3909
937795	4226	4062	3909
937896	4227	4063	3910
937997	4227	4063	3910
938098	4228	4064	3911
938199	4228	4064	3911
938300	4229	4065	3912
938401	4230	4065	3912
938502	4230	4066	3913
938603	4231	4066	3913
938704	4231	4067	3914
938805	4232	4067	3914
938906	4232	4068	3915
939007	4233	4068	3915
939108	4233	4069	3916
939209	4233	4069	3916
939310	4233	4069	3916
939411	4234	4069	3916
939512	4234	4070	3917
939613	4235	4070	3917
939714	4235	4071	3918
939815	4236	4071	3918
939916	4236	4072	3919
940017	4237	4072	3919
940118	4237	4073	3920
940219	4238	4073	3920
940320	4238	4074	3921
940421	4238	4074	3921
940522	4238	4074	3921
940623	4239	4074	3921
940724	4239	4075	3922
940825	4240	4075	3922
940926	4240	4076	3923
941027	4241	4076	3923
941128	4241	4077	3924
941229	4242	4077	3924
941330	4242	4078	3925
941431	4243	4078	3925
941532	4243	4079	3926
941633	4244	4079	3926
941734	4244	4080	3927
941835	4245	4080	3927
941936	4245	4081	3928
942037	4246	4081	3928
942138	4246	4082	3929
942239	4247	4082	3929
942340	4247	4083	3930
942441	4248	4083	3930
942542	4248	4084	3931
942643	4249	4084	3931
942744	4249	4085	3932
942845	4250	4085	3932
942946	4250	4086	3933
943047	4251	4086	3933
943148	4251	4087	3934
943249	4252	4087	3934
943350	4252	4088	3935
943451	4253	4088	3935
943552	4253	4089	3935
943653	4254	4090	3935
943754	4254	4090	3935
943855	4255	4091	3935
943956	4255	4091	3936
944057	4256	4092	3936
944158	4256	4092	3937
944259	4257	4093	3937
944360	4257	4093	3938
944461	4258	4094	3938
944562	4258	4094	3939
944663	4259	4095	3939
944764	4259	4095	3940
944865	4259	4095	3940
944966	4259	4095	3940
945067	4260	4096	3940
945168	4260	4096	3941
945269	4261	4097	3941
945370	4261	4097	3942
945471	4262	4098	3942
945572	4262	4098	3943
945673	4263	4099	3943
945774	4263	4099	3944
945875	4264	4100	3944
945976	4264	4100	3945
946077	4265	4101	3945
946178	4265	4101	3946
946279	4266	4101	3946
946380	4266	4101	3946
946481	4267	4101	3946
946582	4267	4102	3947
946683	4267	4102	3947
946784	4267	4102	3947
946885	4268	4103	3947
946986	4268	4103	3948
947087	4269	4104	3948
947188	4269	4104	3949
947289	4270	4105	3949
947390	4270	4105	3950
947491	4271	4106	3950
947592	4271	4106	3951
947693	4272	4107	3951
947794	4272	4107	3952
947895	4273	4108	3952
947996	4273	4108	3953
948099	4274	4108	3953
948200	4274	4108	3953
948301	4275	4109	3953
948402	4275	4109	3954
948503	4276	4110	3954
948604	4276	4110	3955
948705	4277	4111	3956
948806	4277	4111	3956
948907	4278	4112	3957
949008	4278	4112	3957
949109	4279	4113	3958
949210	4279	4113	3958
949311	4280	4114	3959
949412	4280	4114	3959
949513	4281	4115	3960
949614	4281	4115	3960
949715	4282	4116	3960
949816	4282	4116	3961
949917	4283	4117	3962
950018	4283	4117	3962
950119	4284	4118	3963
950220	4284	4118	3963
950321	4285	4119	3964
950422	4285	4119	3964
950523	4286	4120	3965
950624	4286	4120	3965
950725	4287	4121	3966
950826	4287	4121	3966
950927	4288	4122	3966
951028	4288	4122	3966
951129	4289	4123	3966
951230	4289	4123	3967
951331	4290	4124	3968
951432	4290	4124	3968
951533	4291	4125	3969
951634	4291	4125	3969
951735	4292	4126	3970
951836	4292	4126	3970
951937	4293	4127	3971
952038	4293	4127	3971
952139	4294	4128	3972
952240	4294	4128	3972
952341	4294	4128	3972
952442	4294	4128	3972
952543	4295	4129	3973
952644	4295	4129	3973
952745	4295	4129	3973
952846	4295	4129	3973
952947	4296	4130	3974
953048	4296	4130	3974
